1.315500000000000114e+02,3.632499969482421989e+02,4.398500000000000227e+02,5.000000000000000000e+02
7.860999946594237997e+01,2.689800018310546648e+02,4.231500030517578352e+02,4.994799987792968636e+02
4.300999984741211080e+01,1.458200004577636832e+02,3.174500030517577898e+02,4.118900009155273665e+02
4.284000015258789062e+01,9.088999977111816975e+01,1.966900009155273494e+02,2.935399993896484148e+02
