-2.405699981689453182e+02,-1.831299987792968693e+02,-1.794599990844726562e+02,-1.785999999999999943e+02
-2.050700004577636832e+02,-1.509899993896484318e+02,-1.437599998474121037e+02,-1.403099998474121151e+02
-2.663399993896484261e+02,-1.986500015258789062e+02,-2.105600013732910156e+02,-2.031999992370605526e+02
-1.918600013732910270e+02,-1.320799995422363224e+02,-1.330400009155273438e+02,-1.259300003051757812e+02
