-3.108500000000000227e+02,-1.470200012207031364e+02,-1.443200012207031193e+02,-1.442900009155273438e+02
-2.819500015258789176e+02,-1.114800003051757784e+02,-1.061600006103515597e+02,-1.045600013732910156e+02
-3.423400009155273551e+02,-1.767200004577636605e+02,-2.026900001525878849e+02,-1.891199996948242301e+02
-2.674699981689453239e+02,-1.058800003051757841e+02,-9.552999954223632528e+01,-8.654999923706054688e+01
