8.218999900817871662e+01,3.441599990844726449e+02,3.753299987792968864e+02,4.559799957275390625e+02
4.958999996185302450e+01,2.153399963378906250e+02,3.094600006103515852e+02,4.408999969482421761e+02
4.073000049591064453e+01,1.045400009155273438e+02,1.665599998474121151e+02,3.818800018310546989e+02
3.647000007629394247e+01,6.595000114440918537e+01,1.066100013732910128e+02,2.365199981689453068e+02
