7.986363532326437564e+01,3.303454534357244370e+02,3.757999988902698760e+02,4.583636335893110640e+02
4.924545444141734407e+01,2.077090870250355010e+02,3.194090909090909349e+02,4.422363614169034349e+02
3.988181859796697637e+01,1.007363645380193589e+02,1.661181814020330307e+02,3.864727283824573760e+02
3.642727279663085938e+01,6.451818292791193699e+01,1.054363646073774845e+02,2.401272721724076575e+02
